"Site" "ss_data" "size"
"368" "Tres_Marias" "0" -6.5
"369" "Tres_Marias" "0" -6.4
"370" "Tres_Marias" "0" -6.3
"371" "Tres_Marias" "0" -6.2
"372" "Tres_Marias" "0" -6.1
"373" "Tres_Marias" "0" -6
"374" "Tres_Marias" "0" -5.9
"375" "Tres_Marias" "0" -5.8
"376" "Tres_Marias" "0" -5.7
"377" "Tres_Marias" "0" -5.6
"378" "Tres_Marias" "0" -5.5
"379" "Tres_Marias" "0" -5.4
"380" "Tres_Marias" "0" -5.3
"381" "Tres_Marias" "0" -5.2
"382" "Tres_Marias" "0" -5.1
"383" "Tres_Marias" "0" -5
"384" "Tres_Marias" "0" -4.9
"385" "Tres_Marias" "0" -4.8
"386" "Tres_Marias" "0" -4.7
"387" "Tres_Marias" "0" -4.6
"388" "Tres_Marias" "0" -4.5
"389" "Tres_Marias" "0" -4.4
"390" "Tres_Marias" "0" -4.3
"391" "Tres_Marias" "0" -4.2
"392" "Tres_Marias" "0" -4.1
"393" "Tres_Marias" "3467.36850452532" -4
"394" "Tres_Marias" "3160.07568762909" -3.9
"395" "Tres_Marias" "2889.04442990587" -3.8
"396" "Tres_Marias" "2649.84768171648" -3.7
"397" "Tres_Marias" "2438.47848967773" -3.6
"398" "Tres_Marias" "2251.29885407545" -3.5
"399" "Tres_Marias" "2084.99301230627" -3.4
"400" "Tres_Marias" "1936.52543318375" -3.3
"401" "Tres_Marias" "1803.10430698171" -3.2
"402" "Tres_Marias" "1682.1518324832" -3.1
"403" "Tres_Marias" "1571.2830779907" -3
"404" "Tres_Marias" "1468.29552931029" -2.9
"405" "Tres_Marias" "1371.1714849737" -2.8
"406" "Tres_Marias" "1278.09502240995" -2.7
"407" "Tres_Marias" "1187.48412627641" -2.6
"408" "Tres_Marias" "1098.0365762273" -2.5
"409" "Tres_Marias" "1008.78531933217" -2.4
"410" "Tres_Marias" "919.155559453354" -2.3
"411" "Tres_Marias" "829.01231840929" -2.2
"412" "Tres_Marias" "738.68478963716" -2.1
"413" "Tres_Marias" "648.953673774154" -2
"414" "Tres_Marias" "560.990971391" -1.9
"415" "Tres_Marias" "476.248840263999" -1.8
"416" "Tres_Marias" "396.304332167663" -1.7
"417" "Tres_Marias" "322.677936118956" -1.6
"418" "Tres_Marias" "256.162605394715" -1.5
"419" "Tres_Marias" "198.051868467245" -1.4
"420" "Tres_Marias" "148.985443470128" -1.3
"421" "Tres_Marias" "108.962492333892" -1.2
"422" "Tres_Marias" "77.4342450011696" -1.1
"423" "Tres_Marias" "53.4514481911278" -1
"424" "Tres_Marias" "35.8344376015766" -0.899999999999999
"425" "Tres_Marias" "23.334598608357" -0.799999999999999
"426" "Tres_Marias" "14.76398446207" -0.699999999999999
"427" "Tres_Marias" "9.08146143022631" -0.6
"428" "Tres_Marias" "5.43505754341808" -0.5
"429" "Tres_Marias" "3.16809008674219" -0.399999999999999
"430" "Tres_Marias" "1.80088109790219" -0.299999999999999
"431" "Tres_Marias" "0.999804623328083" -0.199999999999999
"432" "Tres_Marias" "0.543043386013433" -0.0999999999999996
"433" "Tres_Marias" "0.289126380100637" 0
"434" "Tres_Marias" "0.15122294237154" 0.100000000000001
"435" "Tres_Marias" "0.0778875947522267" 0.200000000000001
"436" "Tres_Marias" "0.039608601670932" 0.300000000000001
"437" "Tres_Marias" "0.0199455833218954" 0.4
"438" "Tres_Marias" "0.00997783515306303" 0.5
"439" "Tres_Marias" "0.00496236633106764" 0.600000000000001
"440" "Tres_Marias" "0.00245973294169092" 0.700000000000001
"441" "Tres_Marias" "0.00121879640513136" 0.800000000000001
"442" "Tres_Marias" "0.000605717849368775" 0.9
"443" "Tres_Marias" "0.000303029586649483" 1
"444" "Tres_Marias" "0.000153206821020132" 1.1
"445" "Tres_Marias" "7.86121801350936e-05" 1.2
"446" "Tres_Marias" "4.11271503954215e-05" 1.3
"447" "Tres_Marias" "2.20506473401353e-05" 1.4
"448" "Tres_Marias" "1.20750737423785e-05" 1.5
"449" "Tres_Marias" "6.77124826103771e-06" 1.6
"450" "Tres_Marias" "3.90122434271742e-06" 1.7
"451" "Tres_Marias" "2.31832203628517e-06" 1.8
"452" "Tres_Marias" "1.42729288207376e-06" 1.9
"453" "Tres_Marias" "9.07165406948714e-07" 2
"454" "Tres_Marias" "5.97092878721047e-07" 2.1
"455" "Tres_Marias" "4.08427044556762e-07" 2.2
"456" "Tres_Marias" "2.91518446289249e-07" 2.3
"457" "Tres_Marias" "2.15441368381688e-07" 2.4
"458" "Tres_Marias" "1.6528169804005e-07" 2.5
"459" "Tres_Marias" "1.32019407281662e-07" 2.6
"460" "Tres_Marias" "1.1018022638271e-07" 2.7
"461" "Tres_Marias" "9.65028660821877e-08" 2.8
"462" "Tres_Marias" "8.60494905153781e-08" 2.9
"463" "Tres_Marias" "7.81136269184202e-08" 3
"464" "Tres_Marias" "7.21853414630165e-08" 3.1
"465" "Tres_Marias" "6.79048214847891e-08" 3.2
"466" "Tres_Marias" "6.50325262742914e-08" 3.3
"467" "Tres_Marias" "6.34335797365661e-08" 3.4
"468" "Tres_Marias" "6.3076632228512e-08" 3.5
"469" "Pasi_Gusung_North_nonreserve2" "0" -12
"470" "Pasi_Gusung_North_nonreserve2" "0" -11.9
"471" "Pasi_Gusung_North_nonreserve2" "0" -11.8
"472" "Pasi_Gusung_North_nonreserve2" "0" -11.7
"473" "Pasi_Gusung_North_nonreserve2" "0" -11.6
"474" "Pasi_Gusung_North_nonreserve2" "0" -11.5
"475" "Pasi_Gusung_North_nonreserve2" "0" -11.4
"476" "Pasi_Gusung_North_nonreserve2" "0" -11.3
"477" "Pasi_Gusung_North_nonreserve2" "0" -11.2
"478" "Pasi_Gusung_North_nonreserve2" "0" -11.1
"479" "Pasi_Gusung_North_nonreserve2" "0" -11
"480" "Pasi_Gusung_North_nonreserve2" "0" -10.9
"481" "Pasi_Gusung_North_nonreserve2" "0" -10.8
"482" "Pasi_Gusung_North_nonreserve2" "0" -10.7
"483" "Pasi_Gusung_North_nonreserve2" "0" -10.6
"484" "Pasi_Gusung_North_nonreserve2" "0" -10.5
"485" "Pasi_Gusung_North_nonreserve2" "0" -10.4
"486" "Pasi_Gusung_North_nonreserve2" "0" -10.3
"487" "Pasi_Gusung_North_nonreserve2" "0" -10.2
"488" "Pasi_Gusung_North_nonreserve2" "0" -10.1
"489" "Pasi_Gusung_North_nonreserve2" "0" -10
"490" "Pasi_Gusung_North_nonreserve2" "0" -9.9
"491" "Pasi_Gusung_North_nonreserve2" "0" -9.8
"492" "Pasi_Gusung_North_nonreserve2" "0" -9.7
"493" "Pasi_Gusung_North_nonreserve2" "0" -9.6
"494" "Pasi_Gusung_North_nonreserve2" "0" -9.5
"495" "Pasi_Gusung_North_nonreserve2" "0" -9.4
"496" "Pasi_Gusung_North_nonreserve2" "0" -9.3
"497" "Pasi_Gusung_North_nonreserve2" "0" -9.2
"498" "Pasi_Gusung_North_nonreserve2" "0" -9.1
"499" "Pasi_Gusung_North_nonreserve2" "0" -9
"500" "Pasi_Gusung_North_nonreserve2" "0" -8.9
"501" "Pasi_Gusung_North_nonreserve2" "0" -8.8
"502" "Pasi_Gusung_North_nonreserve2" "0" -8.7
"503" "Pasi_Gusung_North_nonreserve2" "0" -8.6
"504" "Pasi_Gusung_North_nonreserve2" "0" -8.5
"505" "Pasi_Gusung_North_nonreserve2" "0" -8.4
"506" "Pasi_Gusung_North_nonreserve2" "0" -8.3
"507" "Pasi_Gusung_North_nonreserve2" "0" -8.2
"508" "Pasi_Gusung_North_nonreserve2" "0" -8.1
"509" "Pasi_Gusung_North_nonreserve2" "0" -8
"510" "Pasi_Gusung_North_nonreserve2" "0" -7.9
"511" "Pasi_Gusung_North_nonreserve2" "0" -7.8
"512" "Pasi_Gusung_North_nonreserve2" "0" -7.7
"513" "Pasi_Gusung_North_nonreserve2" "0" -7.6
"514" "Pasi_Gusung_North_nonreserve2" "0" -7.5
"515" "Pasi_Gusung_North_nonreserve2" "0" -7.4
"516" "Pasi_Gusung_North_nonreserve2" "0" -7.3
"517" "Pasi_Gusung_North_nonreserve2" "0" -7.2
"518" "Pasi_Gusung_North_nonreserve2" "0" -7.1
"519" "Pasi_Gusung_North_nonreserve2" "0" -7
"520" "Pasi_Gusung_North_nonreserve2" "0" -6.9
"521" "Pasi_Gusung_North_nonreserve2" "0" -6.8
"522" "Pasi_Gusung_North_nonreserve2" "0" -6.7
"523" "Pasi_Gusung_North_nonreserve2" "0" -6.6
"524" "Pasi_Gusung_North_nonreserve2" "0" -6.5
"525" "Pasi_Gusung_North_nonreserve2" "0" -6.4
"526" "Pasi_Gusung_North_nonreserve2" "0" -6.3
"527" "Pasi_Gusung_North_nonreserve2" "0" -6.2
"528" "Pasi_Gusung_North_nonreserve2" "0" -6.1
"529" "Pasi_Gusung_North_nonreserve2" "0" -6
"530" "Pasi_Gusung_North_nonreserve2" "0" -5.9
"531" "Pasi_Gusung_North_nonreserve2" "0" -5.8
"532" "Pasi_Gusung_North_nonreserve2" "0" -5.7
"533" "Pasi_Gusung_North_nonreserve2" "0" -5.6
"534" "Pasi_Gusung_North_nonreserve2" "0" -5.5
"535" "Pasi_Gusung_North_nonreserve2" "0" -5.4
"536" "Pasi_Gusung_North_nonreserve2" "0" -5.3
"537" "Pasi_Gusung_North_nonreserve2" "0" -5.2
"538" "Pasi_Gusung_North_nonreserve2" "0" -5.1
"539" "Pasi_Gusung_North_nonreserve2" "0" -5
"540" "Pasi_Gusung_North_nonreserve2" "0" -4.9
"541" "Pasi_Gusung_North_nonreserve2" "0" -4.8
"542" "Pasi_Gusung_North_nonreserve2" "0" -4.7
"543" "Pasi_Gusung_North_nonreserve2" "0" -4.6
"544" "Pasi_Gusung_North_nonreserve2" "0" -4.5
"545" "Pasi_Gusung_North_nonreserve2" "0" -4.4
