"Site" "refs" "size"
"2558" "Pasi_Gusung_South_reserve1" "1" -5.9
"2559" "Pasi_Gusung_South_reserve1" "1" -5.8
"2560" "Pasi_Gusung_South_reserve1" "1" -5.7
"2561" "Pasi_Gusung_South_reserve1" "1" -5.6
"2562" "Pasi_Gusung_South_reserve1" "1" -5.5
"2563" "Pasi_Gusung_South_reserve1" "1" -5.4
"2564" "Pasi_Gusung_South_reserve1" "1" -5.3
"2565" "Pasi_Gusung_South_reserve1" "1" -5.2
"2566" "Pasi_Gusung_South_reserve1" "1" -5.1
"2567" "Pasi_Gusung_South_reserve1" "1" -5
"2568" "Pasi_Gusung_South_reserve1" "1" -4.9
"2569" "Pasi_Gusung_South_reserve1" "1" -4.8
"2570" "Pasi_Gusung_South_reserve1" "1" -4.7
"2571" "Pasi_Gusung_South_reserve1" "1" -4.6
"2572" "Pasi_Gusung_South_reserve1" "1" -4.5
"2573" "Pasi_Gusung_South_reserve1" "1" -4.4
"2574" "Pasi_Gusung_South_reserve1" "1" -4.3
"2575" "Pasi_Gusung_South_reserve1" "1" -4.2
"2576" "Pasi_Gusung_South_reserve1" "1" -4.1
"2577" "Pasi_Gusung_South_reserve1" "1" -4
"2578" "Pasi_Gusung_South_reserve1" "1" -3.9
"2579" "Pasi_Gusung_South_reserve1" "1" -3.8
"2580" "Pasi_Gusung_South_reserve1" "1" -3.7
"2581" "Pasi_Gusung_South_reserve1" "1" -3.6
"2582" "Pasi_Gusung_South_reserve1" "1" -3.5
"2583" "Pasi_Gusung_South_reserve1" "1" -3.4
"2584" "Pasi_Gusung_South_reserve1" "1" -3.3
"2585" "Pasi_Gusung_South_reserve1" "1" -3.2
"2586" "Pasi_Gusung_South_reserve1" "1" -3.1
"2587" "Pasi_Gusung_South_reserve1" "1" -3
"2588" "Pasi_Gusung_South_reserve1" "1" -2.9
"2589" "Pasi_Gusung_South_reserve1" "1" -2.8
"2590" "Pasi_Gusung_South_reserve1" "1" -2.7
"2591" "Pasi_Gusung_South_reserve1" "1" -2.6
"2592" "Pasi_Gusung_South_reserve1" "1" -2.5
"2593" "Pasi_Gusung_South_reserve1" "1" -2.4
"2594" "Pasi_Gusung_South_reserve1" "1" -2.3
"2595" "Pasi_Gusung_South_reserve1" "1" -2.2
"2596" "Pasi_Gusung_South_reserve1" "1" -2.1
"2597" "Pasi_Gusung_South_reserve1" "1" -2
"2598" "Pasi_Gusung_South_reserve1" "1" -1.9
"2599" "Pasi_Gusung_South_reserve1" "1" -1.8
"2600" "Pasi_Gusung_South_reserve1" "1" -1.7
"2601" "Pasi_Gusung_South_reserve1" "1" -1.6
"2602" "Pasi_Gusung_South_reserve1" "0.70875" -1.5
"2603" "Pasi_Gusung_South_reserve1" "0.618576161861004" -1.4
"2604" "Pasi_Gusung_South_reserve1" "0.51215285232336" -1.3
"2605" "Pasi_Gusung_South_reserve1" "0.39704906547297" -1.2
"2606" "Pasi_Gusung_South_reserve1" "0.285142083171773" -1.1
"2607" "Pasi_Gusung_South_reserve1" "0.188397074128674" -1
"2608" "Pasi_Gusung_South_reserve1" "0.11408028409468" -0.899999999999999
"2609" "Pasi_Gusung_South_reserve1" "0.0630418123936602" -0.799999999999999
"2610" "Pasi_Gusung_South_reserve1" "0.031512100751488" -0.699999999999999
"2611" "Pasi_Gusung_South_reserve1" "0.014044705647367" -0.6
"2612" "Pasi_Gusung_South_reserve1" "0.00561145563960952" -0.5
"2613" "Pasi_Gusung_South_reserve1" "0.00244553949296256" -0.399999999999999
"2614" "Pasi_Gusung_South_reserve1" "0" -0.299999999999999
"2615" "Pasi_Gusung_South_reserve1" "0" -0.199999999999999
"2616" "Pasi_Gusung_South_reserve1" "0" -0.0999999999999996
"2617" "Pasi_Gusung_South_reserve1" "0" 0
"2618" "Pasi_Gusung_South_reserve1" "0" 0.100000000000001
"2619" "Pasi_Gusung_South_reserve1" "0" 0.200000000000001
"2620" "Pasi_Gusung_South_reserve1" "0" 0.300000000000001
"2621" "Pasi_Gusung_South_reserve1" "0" 0.4
"2622" "Pasi_Gusung_South_reserve1" "0" 0.5
"2623" "Pasi_Gusung_South_reserve1" "0.598970152210448" 0.600000000000001
"2624" "Pasi_Gusung_South_reserve1" "0.406368411786176" 0.700000000000001
"2625" "Pasi_Gusung_South_reserve1" "0.245523421976259" 0.800000000000001
"2626" "Pasi_Gusung_South_reserve1" "0.141322879635267" 0.9
"2627" "Pasi_Gusung_South_reserve1" "0.0846459029408904" 1
"2628" "Pasi_Gusung_South_reserve1" "0.0571659144357244" 1.1
"2629" "Pasi_Gusung_South_reserve1" "0.0451490973692528" 1.2
"2630" "Pasi_Gusung_South_reserve1" "0.0407821083820827" 1.3
"2631" "Pasi_Gusung_South_reserve1" "0.0400791196721882" 1.4
"2632" "Pasi_Gusung_South_reserve1" "0.353194112582402" 1.5
"2633" "Pasi_Gusung_South_reserve1" "0.235410975445274" 1.6
"2634" "Pasi_Gusung_South_reserve1" "0.159002629894623" 1.7
"2635" "Pasi_Gusung_South_reserve1" "0.113611861302417" 1.8
"2636" "Pasi_Gusung_South_reserve1" "0.0876147275540256" 1.9
"2637" "Pasi_Gusung_South_reserve1" "0.562090756195256" 2
"2638" "Pasi_Gusung_South_reserve1" "0.449099425155393" 2.1
"2639" "Pasi_Gusung_South_reserve1" "0.353178997324304" 2.2
"2640" "Pasi_Gusung_South_reserve1" "0.277894714802953" 2.3
"2641" "Pasi_Gusung_South_reserve1" "0.573995601488161" 2.4
"2642" "Pasi_Gusung_South_reserve1" "0.495983602893936" 2.5
"2643" "Pasi_Gusung_South_reserve1" "0.427972234286329" 2.6
"2644" "Pasi_Gusung_South_reserve1" "1" 2.7
"2645" "Pasi_Gusung_South_reserve1" "1" 2.8
"2646" "Pasi_Gusung_South_reserve1" "1" 2.9
"2647" "Pasi_Gusung_South_reserve1" "1" 3
"2648" "Pasi_Gusung_South_reserve1" "1" 3.1
"2649" "Pasi_Gusung_South_reserve1" "1" 3.2
"2650" "Pasi_Gusung_South_reserve1" "1" 3.3
"2651" "Pasi_Gusung_South_reserve1" "1" 3.4
"2652" "Pasi_Gusung_South_reserve1" "1" 3.5
"2653" "Pasi_Gusung_South_nonreserve1" "1" -12
"2654" "Pasi_Gusung_South_nonreserve1" "1" -11.9
"2655" "Pasi_Gusung_South_nonreserve1" "1" -11.8
"2656" "Pasi_Gusung_South_nonreserve1" "1" -11.7
"2657" "Pasi_Gusung_South_nonreserve1" "1" -11.6
"2658" "Pasi_Gusung_South_nonreserve1" "1" -11.5
"2659" "Pasi_Gusung_South_nonreserve1" "1" -11.4
"2660" "Pasi_Gusung_South_nonreserve1" "1" -11.3
"2661" "Pasi_Gusung_South_nonreserve1" "1" -11.2
"2662" "Pasi_Gusung_South_nonreserve1" "1" -11.1
"2663" "Pasi_Gusung_South_nonreserve1" "1" -11
"2664" "Pasi_Gusung_South_nonreserve1" "1" -10.9
"2665" "Pasi_Gusung_South_nonreserve1" "1" -10.8
"2666" "Pasi_Gusung_South_nonreserve1" "1" -10.7
"2667" "Pasi_Gusung_South_nonreserve1" "1" -10.6
"2668" "Pasi_Gusung_South_nonreserve1" "1" -10.5
"2669" "Pasi_Gusung_South_nonreserve1" "1" -10.4
"2670" "Pasi_Gusung_South_nonreserve1" "1" -10.3
"2671" "Pasi_Gusung_South_nonreserve1" "1" -10.2
"2672" "Pasi_Gusung_South_nonreserve1" "1" -10.1
"2673" "Pasi_Gusung_South_nonreserve1" "1" -10
"2674" "Pasi_Gusung_South_nonreserve1" "1" -9.9
"2675" "Pasi_Gusung_South_nonreserve1" "1" -9.8
"2676" "Pasi_Gusung_South_nonreserve1" "1" -9.7
"2677" "Pasi_Gusung_South_nonreserve1" "1" -9.6
"2678" "Pasi_Gusung_South_nonreserve1" "1" -9.5
"2679" "Pasi_Gusung_South_nonreserve1" "1" -9.4
"2680" "Pasi_Gusung_South_nonreserve1" "1" -9.3
"2681" "Pasi_Gusung_South_nonreserve1" "1" -9.2
"2682" "Pasi_Gusung_South_nonreserve1" "1" -9.1
"2683" "Pasi_Gusung_South_nonreserve1" "1" -9
"2684" "Pasi_Gusung_South_nonreserve1" "1" -8.9
"2685" "Pasi_Gusung_South_nonreserve1" "1" -8.8
"2686" "Pasi_Gusung_South_nonreserve1" "1" -8.7
"2687" "Pasi_Gusung_South_nonreserve1" "1" -8.6
"2688" "Pasi_Gusung_South_nonreserve1" "1" -8.5
"2689" "Pasi_Gusung_South_nonreserve1" "1" -8.4
"2690" "Pasi_Gusung_South_nonreserve1" "1" -8.3
"2691" "Pasi_Gusung_South_nonreserve1" "1" -8.2
"2692" "Pasi_Gusung_South_nonreserve1" "1" -8.1
"2693" "Pasi_Gusung_South_nonreserve1" "1" -8
"2694" "Pasi_Gusung_South_nonreserve1" "1" -7.9
"2695" "Pasi_Gusung_South_nonreserve1" "1" -7.8
"2696" "Pasi_Gusung_South_nonreserve1" "1" -7.7
"2697" "Pasi_Gusung_South_nonreserve1" "1" -7.6
"2698" "Pasi_Gusung_South_nonreserve1" "1" -7.5
"2699" "Pasi_Gusung_South_nonreserve1" "1" -7.4
"2700" "Pasi_Gusung_South_nonreserve1" "1" -7.3
"2701" "Pasi_Gusung_South_nonreserve1" "1" -7.2
"2702" "Pasi_Gusung_South_nonreserve1" "1" -7.1
"2703" "Pasi_Gusung_South_nonreserve1" "1" -7
"2704" "Pasi_Gusung_South_nonreserve1" "1" -6.9
"2705" "Pasi_Gusung_South_nonreserve1" "1" -6.8
"2706" "Pasi_Gusung_South_nonreserve1" "1" -6.7
"2707" "Pasi_Gusung_South_nonreserve1" "1" -6.6
"2708" "Pasi_Gusung_South_nonreserve1" "1" -6.5
"2709" "Pasi_Gusung_South_nonreserve1" "1" -6.4
"2710" "Pasi_Gusung_South_nonreserve1" "1" -6.3
"2711" "Pasi_Gusung_South_nonreserve1" "1" -6.2
"2712" "Pasi_Gusung_South_nonreserve1" "1" -6.1
"2713" "Pasi_Gusung_South_nonreserve1" "1" -6
"2714" "Pasi_Gusung_South_nonreserve1" "1" -5.9
"2715" "Pasi_Gusung_South_nonreserve1" "1" -5.8
"2716" "Pasi_Gusung_South_nonreserve1" "1" -5.7
"2717" "Pasi_Gusung_South_nonreserve1" "1" -5.6
"2718" "Pasi_Gusung_South_nonreserve1" "1" -5.5
"2719" "Pasi_Gusung_South_nonreserve1" "1" -5.4
"2720" "Pasi_Gusung_South_nonreserve1" "1" -5.3
"2721" "Pasi_Gusung_South_nonreserve1" "1" -5.2
"2722" "Pasi_Gusung_South_nonreserve1" "1" -5.1
"2723" "Pasi_Gusung_South_nonreserve1" "1" -5
"2724" "Pasi_Gusung_South_nonreserve1" "1" -4.9
"2725" "Pasi_Gusung_South_nonreserve1" "1" -4.8
"2726" "Pasi_Gusung_South_nonreserve1" "1" -4.7
"2727" "Pasi_Gusung_South_nonreserve1" "1" -4.6
"2728" "Pasi_Gusung_South_nonreserve1" "1" -4.5
"2729" "Pasi_Gusung_South_nonreserve1" "1" -4.4
"2730" "Pasi_Gusung_South_nonreserve1" "1" -4.3
"2731" "Pasi_Gusung_South_nonreserve1" "1" -4.2
"2732" "Pasi_Gusung_South_nonreserve1" "1" -4.1
"2733" "Pasi_Gusung_South_nonreserve1" "1" -4
"2734" "Pasi_Gusung_South_nonreserve1" "1" -3.9
"2735" "Pasi_Gusung_South_nonreserve1" "1" -3.8
"2736" "Pasi_Gusung_South_nonreserve1" "1" -3.7
"2737" "Pasi_Gusung_South_nonreserve1" "1" -3.6
"2738" "Pasi_Gusung_South_nonreserve1" "1" -3.5
"2739" "Pasi_Gusung_South_nonreserve1" "1" -3.4
"2740" "Pasi_Gusung_South_nonreserve1" "1" -3.3
"2741" "Pasi_Gusung_South_nonreserve1" "1" -3.2
"2742" "Pasi_Gusung_South_nonreserve1" "1" -3.1
"2743" "Pasi_Gusung_South_nonreserve1" "1" -3
"2744" "Pasi_Gusung_South_nonreserve1" "1" -2.9
"2745" "Pasi_Gusung_South_nonreserve1" "1" -2.8
"2746" "Pasi_Gusung_South_nonreserve1" "1" -2.7
"2747" "Pasi_Gusung_South_nonreserve1" "1" -2.6
"2748" "Pasi_Gusung_South_nonreserve1" "1" -2.5
"2749" "Pasi_Gusung_South_nonreserve1" "1" -2.4
"2750" "Pasi_Gusung_South_nonreserve1" "1" -2.3
"2751" "Pasi_Gusung_South_nonreserve1" "1" -2.2
"2752" "Pasi_Gusung_South_nonreserve1" "1" -2.1
"2753" "Pasi_Gusung_South_nonreserve1" "1" -2
"2754" "Pasi_Gusung_South_nonreserve1" "1" -1.9
"2755" "Pasi_Gusung_South_nonreserve1" "1" -1.8
"2756" "Pasi_Gusung_South_nonreserve1" "1" -1.7
"2757" "Pasi_Gusung_South_nonreserve1" "1" -1.6
"2758" "Pasi_Gusung_South_nonreserve1" "0.72625" -1.5
"2759" "Pasi_Gusung_South_nonreserve1" "0.646385781004106" -1.4
"2760" "Pasi_Gusung_South_nonreserve1" "0.550578826680706" -1.3
"2761" "Pasi_Gusung_South_nonreserve1" "0.443471136202315" -1.2
"2762" "Pasi_Gusung_South_nonreserve1" "0.334024596808303" -1.1
"2763" "Pasi_Gusung_South_nonreserve1" "0.233259564193221" -1
"2764" "Pasi_Gusung_South_nonreserve1" "0.150193274286612" -0.899999999999999
"2765" "Pasi_Gusung_South_nonreserve1" "0.0887931840616033" -0.799999999999999
"2766" "Pasi_Gusung_South_nonreserve1" "0.0478941473309967" -0.699999999999999
"2767" "Pasi_Gusung_South_nonreserve1" "0.0232954176275996" -0.6
"2768" "Pasi_Gusung_South_nonreserve1" "0.0100773203164516" -0.5
"2769" "Pasi_Gusung_South_nonreserve1" "0.00401300150893058" -0.399999999999999
"2770" "Pasi_Gusung_South_nonreserve1" "0" -0.299999999999999
"2771" "Pasi_Gusung_South_nonreserve1" "0" -0.199999999999999
"2772" "Pasi_Gusung_South_nonreserve1" "0" -0.0999999999999996
"2773" "Pasi_Gusung_South_nonreserve1" "0" 0
"2774" "Pasi_Gusung_South_nonreserve1" "0" 0.100000000000001
"2775" "Pasi_Gusung_South_nonreserve1" "0" 0.200000000000001
"2776" "Pasi_Gusung_South_nonreserve1" "0" 0.300000000000001
"2777" "Pasi_Gusung_South_nonreserve1" "0" 0.4
"2778" "Pasi_Gusung_South_nonreserve1" "0" 0.5
"2779" "Pasi_Gusung_South_nonreserve1" "0.602886517265535" 0.600000000000001
"2780" "Pasi_Gusung_South_nonreserve1" "0.4020033728759" 0.700000000000001
"2781" "Pasi_Gusung_South_nonreserve1" "0.23433665022981" 0.800000000000001
"2782" "Pasi_Gusung_South_nonreserve1" "0.128261937650089" 0.9
"2783" "Pasi_Gusung_South_nonreserve1" "0.0727280045638681" 1
"2784" "Pasi_Gusung_South_nonreserve1" "0.0469503911312589" 1.1
"2785" "Pasi_Gusung_South_nonreserve1" "0.0361428247945231" 1.2
"2786" "Pasi_Gusung_South_nonreserve1" "0.0323354913032229" 1.3
"2787" "Pasi_Gusung_South_nonreserve1" "0.0316783789453017" 1.4
"2788" "Pasi_Gusung_South_nonreserve1" "0.412600861833978" 1.5
"2789" "Pasi_Gusung_South_nonreserve1" "0.262064192200511" 1.6
"2790" "Pasi_Gusung_South_nonreserve1" "0.162482388815404" 1.7
"2791" "Pasi_Gusung_South_nonreserve1" "0.104909906629514" 1.8
"2792" "Pasi_Gusung_South_nonreserve1" "0.0735529598321232" 1.9
"2793" "Pasi_Gusung_South_nonreserve1" "0.216199320169574" 2
"2794" "Pasi_Gusung_South_nonreserve1" "0.145918910360491" 2.1
"2795" "Pasi_Gusung_South_nonreserve1" "0.102007640284466" 2.2
"2796" "Pasi_Gusung_South_nonreserve1" "0.0741927918064158" 2.3
"2797" "Pasi_Gusung_South_nonreserve1" "0.362426330276302" 2.4
"2798" "Pasi_Gusung_South_nonreserve1" "0.278014177698001" 2.5
"2799" "Pasi_Gusung_South_nonreserve1" "0.213411044973615" 2.6
"2800" "Pasi_Gusung_South_nonreserve1" "1" 2.7
"2801" "Pasi_Gusung_South_nonreserve1" "1" 2.8
"2802" "Pasi_Gusung_South_nonreserve1" "0.424670613427276" 2.9
"2803" "Pasi_Gusung_South_nonreserve1" "0.367809909398049" 3
"2804" "Pasi_Gusung_South_nonreserve1" "1" 3.1
"2805" "Pasi_Gusung_South_nonreserve1" "1" 3.2
"2806" "Pasi_Gusung_South_nonreserve1" "1" 3.3
"2807" "Pasi_Gusung_South_nonreserve1" "1" 3.4
"2808" "Pasi_Gusung_South_nonreserve1" "0.206494762320245" 3.5
"2809" "Dilumacad" "1" -12
"2810" "Dilumacad" "1" -11.9
"2811" "Dilumacad" "1" -11.8
"2812" "Dilumacad" "1" -11.7
"2813" "Dilumacad" "1" -11.6
"2814" "Dilumacad" "1" -11.5
"2815" "Dilumacad" "1" -11.4
"2816" "Dilumacad" "1" -11.3
"2817" "Dilumacad" "1" -11.2
"2818" "Dilumacad" "1" -11.1
"2819" "Dilumacad" "1" -11
"2820" "Dilumacad" "1" -10.9
"2821" "Dilumacad" "1" -10.8
"2822" "Dilumacad" "1" -10.7
"2823" "Dilumacad" "1" -10.6
"2824" "Dilumacad" "1" -10.5
"2825" "Dilumacad" "1" -10.4
"2826" "Dilumacad" "1" -10.3
"2827" "Dilumacad" "1" -10.2
"2828" "Dilumacad" "1" -10.1
"2829" "Dilumacad" "1" -10
"2830" "Dilumacad" "1" -9.9
"2831" "Dilumacad" "1" -9.8
"2832" "Dilumacad" "1" -9.7
"2833" "Dilumacad" "1" -9.6
"2834" "Dilumacad" "1" -9.5
"2835" "Dilumacad" "1" -9.4
"2836" "Dilumacad" "1" -9.3
"2837" "Dilumacad" "1" -9.2
"2838" "Dilumacad" "1" -9.1
"2839" "Dilumacad" "1" -9
"2840" "Dilumacad" "1" -8.9
"2841" "Dilumacad" "1" -8.8
"2842" "Dilumacad" "1" -8.7
"2843" "Dilumacad" "1" -8.6
"2844" "Dilumacad" "1" -8.5
"2845" "Dilumacad" "1" -8.4
"2846" "Dilumacad" "1" -8.3
"2847" "Dilumacad" "1" -8.2
"2848" "Dilumacad" "1" -8.1
"2849" "Dilumacad" "1" -8
"2850" "Dilumacad" "1" -7.9
"2851" "Dilumacad" "1" -7.8
"2852" "Dilumacad" "1" -7.7
"2853" "Dilumacad" "1" -7.6
"2854" "Dilumacad" "1" -7.5
"2855" "Dilumacad" "1" -7.4
"2856" "Dilumacad" "1" -7.3
"2857" "Dilumacad" "1" -7.2
"2858" "Dilumacad" "1" -7.1
"2859" "Dilumacad" "1" -7
"2860" "Dilumacad" "1" -6.9
"2861" "Dilumacad" "1" -6.8
"2862" "Dilumacad" "1" -6.7
"2863" "Dilumacad" "1" -6.6
"2864" "Dilumacad" "1" -6.5
"2865" "Dilumacad" "1" -6.4
"2866" "Dilumacad" "1" -6.3
"2867" "Dilumacad" "1" -6.2
"2868" "Dilumacad" "1" -6.1
"2869" "Dilumacad" "1" -6
"2870" "Dilumacad" "1" -5.9
"2871" "Dilumacad" "1" -5.8
"2872" "Dilumacad" "1" -5.7
"2873" "Dilumacad" "1" -5.6
"2874" "Dilumacad" "1" -5.5
"2875" "Dilumacad" "1" -5.4
"2876" "Dilumacad" "1" -5.3
"2877" "Dilumacad" "1" -5.2
"2878" "Dilumacad" "1" -5.1
"2879" "Dilumacad" "1" -5
"2880" "Dilumacad" "1" -4.9
"2881" "Dilumacad" "1" -4.8
"2882" "Dilumacad" "1" -4.7
"2883" "Dilumacad" "1" -4.6
"2884" "Dilumacad" "1" -4.5
"2885" "Dilumacad" "1" -4.4
"2886" "Dilumacad" "1" -4.3
"2887" "Dilumacad" "1" -4.2
"2888" "Dilumacad" "1" -4.1
"2889" "Dilumacad" "1" -4
"2890" "Dilumacad" "1" -3.9
"2891" "Dilumacad" "1" -3.8
"2892" "Dilumacad" "1" -3.7
"2893" "Dilumacad" "1" -3.6
"2894" "Dilumacad" "1" -3.5
"2895" "Dilumacad" "1" -3.4
"2896" "Dilumacad" "1" -3.3
"2897" "Dilumacad" "1" -3.2
"2898" "Dilumacad" "1" -3.1
"2899" "Dilumacad" "1" -3
"2900" "Dilumacad" "1" -2.9
"2901" "Dilumacad" "1" -2.8
"2902" "Dilumacad" "1" -2.7
"2903" "Dilumacad" "1" -2.6
"2904" "Dilumacad" "1" -2.5
"2905" "Dilumacad" "1" -2.4
"2906" "Dilumacad" "1" -2.3
"2907" "Dilumacad" "1" -2.2
"2908" "Dilumacad" "1" -2.1
"2909" "Dilumacad" "1" -2
"2910" "Dilumacad" "1" -1.9
"2911" "Dilumacad" "1" -1.8
"2912" "Dilumacad" "1" -1.7
"2913" "Dilumacad" "1" -1.6
"2914" "Dilumacad" "0.87665" -1.5
"2915" "Dilumacad" "0.854554137868037" -1.4
"2916" "Dilumacad" "0.827541118720876" -1.3
"2917" "Dilumacad" "0.794678586285388" -1.2
"2918" "Dilumacad" "0.755008698582873" -1.1
"2919" "Dilumacad" "0.707684208887498" -1
"2920" "Dilumacad" "0.652199035683303" -0.899999999999999
"2921" "Dilumacad" "0.588710273387942" -0.799999999999999
"2922" "Dilumacad" "0.518386712453026" -0.699999999999999
"2923" "Dilumacad" "0.443633642697491" -0.6
"2924" "Dilumacad" "0.367995179712048" -0.5
"2925" "Dilumacad" "0.295615247060981" -0.399999999999999
"2926" "Dilumacad" "0.230369262368975" -0.299999999999999
"2927" "Dilumacad" "0.175015582331468" -0.199999999999999
"2928" "Dilumacad" "0.130738993203264" -0.0999999999999996
"2929" "Dilumacad" "0.0972246966074973" 0
"2930" "Dilumacad" "0.0731133785442328" 0.100000000000001
"2931" "Dilumacad" "0.0565628539914754" 0.200000000000001
"2932" "Dilumacad" "0.0457039300767821" 0.300000000000001
"2933" "Dilumacad" "0.0389108972958354" 0.4
"2934" "Dilumacad" "0.0349066051354937" 0.5
"2935" "Dilumacad" "0.498118153657026" 0.600000000000001
"2936" "Dilumacad" "0.383642867096687" 0.700000000000001
"2937" "Dilumacad" "0.283068566502134" 0.800000000000001
"2938" "Dilumacad" "0.203802172602801" 0.9
"2939" "Dilumacad" "0.146771878268324" 1
"2940" "Dilumacad" "0.108666660889151" 1.1
"2941" "Dilumacad" "0.0847866186146661" 1.2
"2942" "Dilumacad" "0.0708269410385314" 1.3
"2943" "Dilumacad" "0.0635160719697997" 1.4
"2944" "Dilumacad" "0.595613179484025" 1.5
"2945" "Dilumacad" "0.492430160459244" 1.6
"2946" "Dilumacad" "0.398131695257922" 1.7
"2947" "Dilumacad" "0.319829768734132" 1.8
"2948" "Dilumacad" "0.259815884475649" 1.9
"2949" "Dilumacad" "1" 2
"2950" "Dilumacad" "1" 2.1
"2951" "Dilumacad" "1" 2.2
"2952" "Dilumacad" "1" 2.3
"2953" "Dilumacad" "1" 2.4
"2954" "Dilumacad" "1" 2.5
"2955" "Dilumacad" "1" 2.6
"2956" "Dilumacad" "1" 2.7
"2957" "Dilumacad" "1" 2.8
"2958" "Dilumacad" "1" 2.9
"2959" "Dilumacad" "1" 3
"2960" "Dilumacad" "1" 3.1
"2961" "Dilumacad" "1" 3.2
"2962" "Dilumacad" "1" 3.3
"2963" "Dilumacad" "1" 3.4
"2964" "Dilumacad" "1" 3.5
"2965" "Pinasil" "1" -12
"2966" "Pinasil" "1" -11.9
"2967" "Pinasil" "1" -11.8
"2968" "Pinasil" "1" -11.7
"2969" "Pinasil" "1" -11.6
"2970" "Pinasil" "1" -11.5
"2971" "Pinasil" "1" -11.4
"2972" "Pinasil" "1" -11.3
"2973" "Pinasil" "1" -11.2
"2974" "Pinasil" "1" -11.1
"2975" "Pinasil" "1" -11
"2976" "Pinasil" "1" -10.9
"2977" "Pinasil" "1" -10.8
"2978" "Pinasil" "1" -10.7
"2979" "Pinasil" "1" -10.6
"2980" "Pinasil" "1" -10.5
"2981" "Pinasil" "1" -10.4
"2982" "Pinasil" "1" -10.3
"2983" "Pinasil" "1" -10.2
"2984" "Pinasil" "1" -10.1
"2985" "Pinasil" "1" -10
"2986" "Pinasil" "1" -9.9
"2987" "Pinasil" "1" -9.8
"2988" "Pinasil" "1" -9.7
"2989" "Pinasil" "1" -9.6
"2990" "Pinasil" "1" -9.5
"2991" "Pinasil" "1" -9.4
"2992" "Pinasil" "1" -9.3
"2993" "Pinasil" "1" -9.2
"2994" "Pinasil" "1" -9.1
"2995" "Pinasil" "1" -9
"2996" "Pinasil" "1" -8.9
"2997" "Pinasil" "1" -8.8
"2998" "Pinasil" "1" -8.7
"2999" "Pinasil" "1" -8.6
"3000" "Pinasil" "1" -8.5
"3001" "Pinasil" "1" -8.4
"3002" "Pinasil" "1" -8.3
"3003" "Pinasil" "1" -8.2
"3004" "Pinasil" "1" -8.1
"3005" "Pinasil" "1" -8
"3006" "Pinasil" "1" -7.9
"3007" "Pinasil" "1" -7.8
"3008" "Pinasil" "1" -7.7
"3009" "Pinasil" "1" -7.6
"3010" "Pinasil" "1" -7.5
"3011" "Pinasil" "1" -7.4
"3012" "Pinasil" "1" -7.3
"3013" "Pinasil" "1" -7.2
"3014" "Pinasil" "1" -7.1
"3015" "Pinasil" "1" -7
"3016" "Pinasil" "1" -6.9
"3017" "Pinasil" "1" -6.8
"3018" "Pinasil" "1" -6.7
"3019" "Pinasil" "1" -6.6
"3020" "Pinasil" "1" -6.5
"3021" "Pinasil" "1" -6.4
"3022" "Pinasil" "1" -6.3
"3023" "Pinasil" "1" -6.2
"3024" "Pinasil" "1" -6.1
"3025" "Pinasil" "1" -6
"3026" "Pinasil" "1" -5.9
"3027" "Pinasil" "1" -5.8
"3028" "Pinasil" "1" -5.7
"3029" "Pinasil" "1" -5.6
"3030" "Pinasil" "1" -5.5
"3031" "Pinasil" "1" -5.4
"3032" "Pinasil" "1" -5.3
"3033" "Pinasil" "1" -5.2
"3034" "Pinasil" "1" -5.1
"3035" "Pinasil" "1" -5
"3036" "Pinasil" "1" -4.9
"3037" "Pinasil" "1" -4.8
"3038" "Pinasil" "1" -4.7
"3039" "Pinasil" "1" -4.6
"3040" "Pinasil" "1" -4.5
"3041" "Pinasil" "1" -4.4
"3042" "Pinasil" "1" -4.3
"3043" "Pinasil" "1" -4.2
"3044" "Pinasil" "1" -4.1
"3045" "Pinasil" "1" -4
"3046" "Pinasil" "1" -3.9
"3047" "Pinasil" "1" -3.8
"3048" "Pinasil" "1" -3.7
"3049" "Pinasil" "1" -3.6
"3050" "Pinasil" "1" -3.5
"3051" "Pinasil" "1" -3.4
"3052" "Pinasil" "1" -3.3
"3053" "Pinasil" "1" -3.2
"3054" "Pinasil" "1" -3.1
"3055" "Pinasil" "1" -3
"3056" "Pinasil" "1" -2.9
"3057" "Pinasil" "1" -2.8
"3058" "Pinasil" "1" -2.7
"3059" "Pinasil" "1" -2.6
"3060" "Pinasil" "1" -2.5
"3061" "Pinasil" "1" -2.4
"3062" "Pinasil" "1" -2.3
"3063" "Pinasil" "1" -2.2
"3064" "Pinasil" "1" -2.1
"3065" "Pinasil" "1" -2
"3066" "Pinasil" "1" -1.9
"3067" "Pinasil" "1" -1.8
"3068" "Pinasil" "1" -1.7
"3069" "Pinasil" "1" -1.6
"3070" "Pinasil" "0.96" -1.5
"3071" "Pinasil" "0.95343298408753" -1.4
"3072" "Pinasil" "0.945113489885269" -1.3
"3073" "Pinasil" "0.934489941002098" -1.2
"3074" "Pinasil" "0.92080253596269" -1.1
"3075" "Pinasil" "0.903005465359119" -1
"3076" "Pinasil" "0.879678445046878" -0.899999999999999
"3077" "Pinasil" "0.848951767158848" -0.799999999999999
"3078" "Pinasil" "0.808506169844173" -0.699999999999999
"3079" "Pinasil" "0.755771702764819" -0.6
"3080" "Pinasil" "0.688517141079326" -0.5
"3081" "Pinasil" "0.605991314750374" -0.399999999999999
